,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date,İpoteka
126,Köhnə tikili,2 / 5,62 m²,2,var,,135000,AZN,"Nəriman Nərimanov m.,Bakmil m.,Nərimanov r.",40.36942330420567,Bakı,49.82101321220402,3201324,10 Fevral 2023 ,
127,Yeni tikili,12 / 12,71 m²,2,yoxdur,,162000,AZN,"Qara Qarayev m.,Nizami r.",40.37613086332457,Bakı,49.91559462210881,3201525,01 Fevral 2023 ,
128,Yeni tikili,14 / 18,105 m²,3,var,,209000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,Nəsimi r.",40.39352858614141,Bakı,49.8204231262207,3201527,23 Fevral 2023 ,
129,Yeni tikili,24 / 27,116 m²,2,var,,210000,AZN,"8 Noyabr m.,Yasamal r.",40.42501388353632,Bakı,49.91049531402914,3201640,09 Fevral 2023 ,
130,Yeni tikili,14 / 15,380 m²,6,var,,577000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.3863784022024,Bakı,49.84768509864811,3201646,09 Fevral 2023 ,
131,Yeni tikili,3 / 17,92 m²,3,yoxdur,,123000,AZN,"Azadlıq Prospekti m.,Nəsimi m.,Binəqədi r.",40.38816806232006,Bakı,49.83243942260742,3201718,20 Fevral 2023 ,
132,Köhnə tikili,5 / 5,40 m²,1,var,,85000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.37005679625383,Bakı,49.82993423938751,3201726,09 Fevral 2023 ,
133,Köhnə tikili,5 / 9,90 m²,3,var,var,180000,AZN,"Ayna Sultanova heykəli ,Nərimanov r.",40.37520939853896,Bakı,49.84099855135474,3202167,10 Fevral 2023 ,var
134,Yeni tikili,13 / 14,125 m²,3,var,,195000,AZN,"Neftçilər m.,Nizami r.",40.40152503521376,Bakı,49.86131862059725,3202331,13 Yanvar 2023 ,
135,Yeni tikili,10 / 22,96 m²,2,,,240000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39298300258589,Bakı,49.95403544813546,3203399,20 Mart 2023 ,
136,Yeni tikili,5 / 20,142 m²,3,var,var,220000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.37024250177031,Bakı,49.97394200996779,3205634,11 Fevral 2023 ,var
137,Yeni tikili,6 / 16,52 m²,2,var,var,136000,AZN,"Xətai r.,Həzi Aslanov q.",40.37041645360539,Bakı,49.95307445526123,3205950,17 Mart 2023 ,var
138,Köhnə tikili,9 / 9,45 m²,2,var,var,76500,AZN,"Yasamal r.,Yasamal q.",40.38812071236754,Bakı,49.81569090805669,3205975,11 Fevral 2023 ,var
139,Köhnə tikili,4 / 5,35 m²,2,,,76000,AZN,"Dərnəgül m.,Binəqədi r.,7-ci mikrorayon q.",40.42750678475982,Bakı,49.85625002012944,3206048,12 Fevral 2023 ,
140,Yeni tikili,6 / 7,104 m²,2,var,,250000,AZN,"Ağ şəhər ,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3206293,21 Fevral 2023 ,
141,Köhnə tikili,3 / 4,80 m²,3,var,,170000,AZN,"Dostluq kinoteatrı ,Koala parkı ,Zoopark ,Nəsimi r.",40.38525881895442,Bakı,49.85801696777344,3206362,12 Fevral 2023 ,
142,Köhnə tikili,4 / 5,58 m²,2,var,,92800,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.38042069783201,Bakı,49.80892181396484,3206500,03 Mart 2023 ,
143,Köhnə tikili,3 / 9,42 m²,2,var,,90000,AZN,"Binəqədi r.,7-ci mikrorayon q.",40.43149237013977,Bakı,49.85141776602154,3206642,14 Fevral 2023 ,
144,Köhnə tikili,5 / 5,32 m²,2,var,,76000,AZN,"Dərnəgül m.,Binəqədi r.,7-ci mikrorayon q.",40.42677391345426,Bakı,49.85602015890039,3206696,01 Fevral 2023 ,
145,Yeni tikili,7 / 17,68 m²,2,var,var,125000,AZN,"Xalqlar Dostluğu m.,Nizami r.",40.37862575802446,Bakı,49.83980533468834,3206698,16 Fevral 2023 ,var
146,Yeni tikili,6 / 17,117 m²,3,var,,141000,AZN,Xətai r.,40.37649764183499,Bakı,49.84163403511051,3207143,12 Fevral 2023 ,
147,Yeni tikili,18 / 20,120 m²,2,var,var,269000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.39980377915154,Bakı,49.86642837524414,3207147,17 Mart 2023 ,var
148,Köhnə tikili,4 / 6,58 m²,2,var,,133000,AZN,"Tibb Universiteti ,Nəsimi r.",40.39061957433251,Bakı,49.84664440155029,3207150,12 Fevral 2023 ,
149,Köhnə tikili,4 / 5,102 m²,4,var,,105000,AZN,Xırdalan,40.38855213843042,Xırdalan,49.87120270729065,3209358,13 Fevral 2023 ,
150,Köhnə tikili,5 / 5,55 m²,2,var,,84000,AZN,"Həzi Aslanov m.,Xətai r.",40.39816149998397,Bakı,49.84086155891422,3210652,04 Fevral 2023 ,
151,Köhnə tikili,1 / 7,137 m²,5,var,,235000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.42501388353632,Bakı,49.91049531402914,3210655,14 Fevral 2023 ,
152,Yeni tikili,11 / 20,98 m²,3,var,,135000,AZN,"Sabunçu r.,Bakıxanov q.",40.39989258617802,Bakı,49.83979431395813,3210945,11 Fevral 2023 ,
153,Köhnə tikili,4 / 5,51 m²,2,var,,98400,AZN,"Memar Əcəmi m.,8 Noyabr m.,Nəsimi r.,3-cü mikrorayon q.",40.4096599,Bakı,49.82330999999999,3210951,23 Yanvar 2023 ,
154,Köhnə tikili,8 / 9,95 m²,3,var,var,195000,AZN,"Yasamal r.,Elmlər Akademiyası m.",40.38591974920157,Bakı,49.81012676100055,3210956,14 Fevral 2023 ,var
155,Köhnə tikili,2 / 5,60 m²,2,var,,133000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40210780478213,Bakı,49.85758781433109,3210960,16 Fevral 2023 ,
156,Köhnə tikili,5 / 5,72 m²,3,var,,125000,AZN,"Qara Qarayev m.,Nizami r.",40.41802880135916,Bakı,49.93642494035838,3211454,14 Fevral 2023 ,
157,Yeni tikili,8 / 16,120 m²,3,var,,145000,AZN,Xırdalan,40.45245455420378,Xırdalan,49.74205131907212,3212091,18 Yanvar 2023 ,
158,Yeni tikili,16 / 19,75 m²,2,,,125000,AZN,"Nizami r.,8-ci kilometr q.",40.40780235929797,Bakı,49.95926773913401,3215513,16 Fevral 2023 ,
159,Köhnə tikili,2 / 9,87 m²,3,var,,182999,AZN,Nərimanov r.,40.39045008382347,Bakı,49.830508675731,3215657,20 Mart 2023 ,
160,Yeni tikili,4 / 17,192.3 m²,4,,,298000,AZN,Nəsimi r.,40.38535688538403,Bakı,49.82866287231445,3215729,15 Fevral 2023 ,
161,Yeni tikili,13 / 17,117 m²,3,,,170000,AZN,Yasamal r.,40.42003133853511,Bakı,49.83897799691121,3215764,Dünən 19:00 ,
162,Yeni tikili,10 / 16,232 m²,4,,,417000,AZN,Nəsimi r.,40.37520939853896,Bakı,49.84099855135474,3215766,18 Mart 2023 ,
163,Yeni tikili,9 / 17,71 m²,2,,,138450,AZN,Nərimanov r.,40.38264366149726,Bakı,49.87209320068359,3215768,16 Fevral 2023 ,
164,Köhnə tikili,7 / 16,80 m²,3,var,,180000,AZN,Yasamal r.,40.39061957433251,Bakı,49.84664440155029,3215770,20 Fevral 2023 ,
165,Yeni tikili,2 / 14,56 m²,2,,,66000,AZN,Xırdalan,40.45340975723389,Xırdalan,49.73341226108914,3215923,16 Fevral 2023 ,
166,Yeni tikili,11 / 16,154 m²,4,,,305000,AZN,Nərimanov r.,40.40554735588255,Bakı,49.87506508827209,3215927,23 Mart 2023 ,
167,Yeni tikili,11 / 17,155 m²,4,,,232500,AZN,Nizami r.,40.41699219735978,Bakı,49.93324756622318,3215935,16 Fevral 2023 ,
168,Yeni tikili,3 / 18,80 m²,2,,,150000,AZN,Xətai r.,40.38781667161964,Bakı,49.85220193862915,3215937,16 Fevral 2023 ,
169,Yeni tikili,11 / 17,106 m²,2,,,99000,AZN,Nizami r.,40.40744232344368,Bakı,49.96051418928483,3215947,16 Fevral 2023 ,
170,Yeni tikili,13 / 18,174 m²,3,var,,625000,AZN,Nəsimi r.,40.42501388353632,Bakı,49.91049531402914,3215950,09 Mart 2023 ,
171,Yeni tikili,17 / 18,75 m²,2,,,103000,AZN,"Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3215951,16 Fevral 2023 ,
172,Köhnə tikili,1 / 5,150 m²,4,,,219999,AZN,Nərimanov r.,40.39045008382347,Bakı,49.830508675731,3215952,16 Fevral 2023 ,
173,Köhnə tikili,1 / 4,40 m²,2,,,102000,AZN,Nərimanov r.,40.40260957602172,Bakı,49.85258411843255,3215954,16 Fevral 2023 ,
174,Yeni tikili,6 / 17,63 m²,2,,,139000,AZN,"Xətai r.,Həzi Aslanov q.",40.4053327515815,Bakı,49.81380344106,3216026,07 Mart 2023 ,
175,Yeni tikili,10 / 20,180 m²,4,var,var,600000,AZN,"Yasamal r.,Yasamal q.",40.37024250177031,Bakı,49.97394200996779,3216033,28 Yanvar 2023 ,var
176,Köhnə tikili,7 / 9,60 m²,2,var,,107000,AZN,"Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3216341,19 Yanvar 2023 ,
177,Yeni tikili,15 / 17,164 m²,3,,,395000,AZN,Nərimanov r.,40.38264366149726,Bakı,49.87209320068359,3216604,17 Fevral 2023 ,
178,Yeni tikili,7 / 16,188 m²,4,var,,335000,AZN,Nəsimi r.,40.39989258617802,Bakı,49.83979431395813,3216614,17 Fevral 2023 ,
179,Yeni tikili,5 / 17,85 m²,2,var,,138000,AZN,"Nizami r.,8-ci kilometr q.",40.39796115557707,Bakı,49.95245178305799,3217887,05 Mart 2023 ,
180,Yeni tikili,3 / 18,135 m²,3,var,,180000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,Nəsimi r.",40.39205366748811,Bakı,49.84065234661102,3220508,18 Fevral 2023 ,
181,Yeni tikili,14 / 16,160 m²,4,var,yoxdur,400000,AZN,"Sovetski ,Nərimanov heykəli ,Elmlər Akademiyası m.,Nizami m.,İçəri Şəhər m.,Yasamal r.",40.39816149998397,Bakı,49.84086155891422,3220641,26 Yanvar 2023 ,var
182,Yeni tikili,5 / 12,100 m²,2,var,,137000,AZN,Yasamal r.,40.38816806232006,Bakı,49.83243942260742,3220775,28 Fevral 2023 ,
183,Yeni tikili,16 / 21,62 m²,2,var,,166000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.41932422288878,Bakı,49.92522239685059,3220776,18 Fevral 2023 ,
184,Köhnə tikili,2 / 5,80 m²,3,var,,230000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.37516851779121,Bakı,49.81869704375966,3220931,18 Fevral 2023 ,
185,Yeni tikili,10 / 18,370 m²,6,var,,770000,AZN,"Hüseyn Cavid parkı ,Texniki Universiteti ,Sovetski ,Elmlər Akademiyası m.,Yasamal r.",40.40761426997893,Bakı,49.80840682983398,3220938,21 Yanvar 2023 ,
186,Köhnə tikili,7 / 9,60 m²,2,var,,85000,AZN,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.39298300258589,Bakı,49.95403544813546,3220942,18 Fevral 2023 ,
187,Yeni tikili,10 / 19,110 m²,3,var,,240000,AZN,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.40401959597276,Bakı,49.80780601501465,3220950,18 Fevral 2023 ,
188,Yeni tikili,6 / 17,70 m²,2,yoxdur,,187000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38407430999659,Bakı,49.87330281889719,3220952,18 Fevral 2023 ,
189,Yeni tikili,3 / 18,85 m²,2,var,yoxdur,195000,AZN,"Azərbaycan turizm institutu ,Respublika stadionu ,Gənclik m.,Nərimanov r.",40.40366828798837,Bakı,49.87215757369995,3221026,25 Fevral 2023 ,var
190,Yeni tikili,5 / 19,90 m²,3,yoxdur,,179000,AZN,Xətai r.,40.40828416527557,Bakı,49.87069845199589,3221027,24 Yanvar 2023 ,
191,Yeni tikili,16 / 18,60 m²,2,yoxdur,,165000,AZN,"Nəsimi bazarı ,Nəsimi r.",40.38080859350129,Bakı,49.95724192764082,3221580,19 Fevral 2023 ,
192,Yeni tikili,4 / 18,86 m²,2,var,yoxdur,190000,AZN,"Azərbaycan turizm institutu ,Respublika stadionu ,Gənclik m.,Nərimanov r.",40.37649764183499,Bakı,49.84163403511051,3221589,Dünən 12:13 ,var
193,Yeni tikili,2 / 12,120 m²,3,var,,195000,AZN,"Neftçilər m.,Nizami r.",40.39989258617802,Bakı,49.83979431395813,3221652,19 Fevral 2023 ,
194,Yeni tikili,13 / 16,56 m²,2,yoxdur,,115000,AZN,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.38691775683309,Bakı,49.8079776763916,3224315,20 Fevral 2023 ,
195,Yeni tikili,9 / 14,55 m²,2,yoxdur,,59000,AZN,Abşeron r.,40.45511190000001,Xırdalan,49.74459389999993,3224322,20 Fevral 2023 ,
196,Yeni tikili,10 / 12,65 m²,2,var,var,127000,AZN,"Yasamal r.,Yeni Yasamal q.",40.37024250177031,Bakı,49.97394200996779,3224324,25 Yanvar 2023 ,var
197,Yeni tikili,8 / 13,84 m²,2,var,,115000,AZN,Xətai r.,40.4007647013091,Bakı,49.95284884852905,3225504,20 Fevral 2023 ,
198,Köhnə tikili,4 / 5,53 m²,2,var,,92800,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41709609226491,Bakı,49.81386375171239,3225753,24 Yanvar 2023 ,
199,Yeni tikili,14 / 19,110 m²,3,yoxdur,,115000,AZN,"Neftçilər m.,Nizami r.",40.36942330420567,Bakı,49.82101321220402,3225916,23 Mart 2023 ,
200,Yeni tikili,5 / 8,67 m²,2,var,,80000,AZN,"Abşeron r.,Masazır q.",40.49151759697677,Bakı,49.74954426255859,3225922,21 Fevral 2023 ,
201,Yeni tikili,17 / 18,98 m²,3,var,var,285000,AZN,"Nəsimi bazarı ,Koala parkı ,Park Zorge ,Dostluq kinoteatrı ,Nəsimi r.",40.39989258617802,Bakı,49.83979431395813,3225930,24 Yanvar 2023 ,var
202,Yeni tikili,5 / 5,65 m²,3,var,var,77999,AZN,"Sabunçu r.,Bakıxanov q.",40.39816149998397,Bakı,49.84086155891422,3225933,17 Fevral 2023 ,var
203,Köhnə tikili,7 / 9,48 m²,2,var,var,90000,AZN,"Binəqədi r.,8-ci mikrorayon q.",40.39197603929571,Bakı,49.80684041976929,3225939,21 Fevral 2023 ,var
204,Yeni tikili,3 / 22,80 m²,3,yoxdur,,135000,AZN,Xətai r.,40.39989258617802,Bakı,49.83979431395813,3226128,28 Yanvar 2023 ,
205,Yeni tikili,7 / 18,189 m²,3,var,var,485000,AZN,"Nizami m.,Beşmərtəbə ,Nizami r.",40.36942330420567,Bakı,49.82101321220402,3226445,17 Mart 2023 ,var
206,Yeni tikili,12 / 15,55 m²,2,yoxdur,,114900,AZN,"Qara Qarayev m.,Nizami r.",40.38816806232006,Bakı,49.83243942260742,3226448,12 Mart 2023 ,
207,Köhnə tikili,9 / 9,35 m²,1,var,,80000,AZN,"Nəsimi m.,Binəqədi r.,9-cu mikrorayon q.",40.42663084632358,Bakı,49.81748900307161,3227227,22 Fevral 2023 ,
208,Yeni tikili,12 / 16,55 m²,2,var,var,115000,AZN,"Xalqlar Dostluğu m.,Neftçilər m.,Nizami r.,8-ci kilometr q.",40.42003133853511,Bakı,49.83897799691121,3227850,22 Fevral 2023 ,var
209,Yeni tikili,7 / 18,93 m²,2,var,,193000,AZN,"Zabitlər parkı ,Sirk ,Nizami m.,Nəsimi r.",40.37005679625383,Bakı,49.82993423938751,3230070,13 Mart 2023 ,
210,Köhnə tikili,9 / 9,90 m²,3,var,var,135000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.3863886681378,Bakı,49.80817391355895,3230509,23 Fevral 2023 ,var
211,Yeni tikili,17 / 22,200 m²,3,var,,600000,AZN,"Hüseyn Cavid parkı ,Texniki Universiteti ,Sovetski ,Elmlər Akademiyası m.,Yasamal r.",40.40554735588255,Bakı,49.87506508827209,3230512,22 Mart 2023 ,
212,Yeni tikili,7 / 16,156 m²,4,var,yoxdur,336000,AZN,"Botanika bağı ,Səbail r.",40.37520939853896,Bakı,49.84099855135474,3230515,Bugün 19:00 ,var
213,Yeni tikili,11 / 14,155 m²,3,var,,350000,AZN,"Nizami kinoteatrı ,Milli Konservatoriya ,Qış parkı ,Bakı Musiqi Akademiyası ,Malokan bağı ,Sahil m.,28 May m.,Nəsimi r.",40.41932422288878,Bakı,49.92522239685059,3230519,23 Fevral 2023 ,
214,Yeni tikili,17 / 18,220 m²,4,var,,380000,AZN,"Nərimanov heykəli ,Sovetski ,Texniki Universiteti ,Hüseyn Cavid parkı ,Space TV ,Elmlər Akademiyası m.,İçəri Şəhər m.,Yasamal r.",40.37371049868611,Bakı,49.83537912368774,3230744,23 Fevral 2023 ,
215,Yeni tikili,9 / 18,160 m²,3,var,,365000,AZN,Nəsimi r.,40.37371049868611,Bakı,49.83537912368774,3230898,23 Fevral 2023 ,
216,Köhnə tikili,3 / 9,40 m²,2,var,var,105000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39989258617802,Bakı,49.83979431395813,3230919,Bugün 16:00 ,var
217,Köhnə tikili,4 / 5,55 m²,2,yoxdur,,70000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.3843596,Bakı,49.87381000000005,3230921,23 Fevral 2023 ,
218,Yeni tikili,2 / 17,48 m²,2,var,,129000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Neftçi bazası ,Nəsimi r.",40.38321447491986,Bakı,49.87406198881672,3230923,Bugün 11:00 ,
219,Köhnə tikili,2 / 9,121 m²,4,var,var,179900,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.39352858614141,Bakı,49.8204231262207,3230931,24 Fevral 2023 ,var
220,Yeni tikili,3 / 17,97 m²,3,var,,260000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.37600724377371,Bakı,49.81653928756714,3231244,23 Fevral 2023 ,
221,Yeni tikili,6 / 10,105 m²,4,var,,164000,AZN,Sumqayıt,40.4053327515815,Sumqayıt,49.81380344106,3231573,23 Fevral 2023 ,
222,Köhnə tikili,4 / 5,50 m²,2,var,var,98000,AZN,Nizami r.,40.37005679625383,Bakı,49.82993423938751,3231623,23 Fevral 2023 ,var
223,Yeni tikili,16 / 18,86 m²,2,var,var,240000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nəsimi r.",40.38691775683309,Bakı,49.8079776763916,3231631,23 Fevral 2023 ,var
224,Yeni tikili,5 / 6,255 m²,8,var,,580000,AZN,Səbail r.,40.42003133853511,Bakı,49.83897799691121,3232883,07 Mart 2023 ,
225,Yeni tikili,10 / 16,55 m²,2,yoxdur,,116000,AZN,"Avtovağzal m.,Binəqədi r.,Biləcəri q.",40.42361413653963,Bakı,49.8038442455994,3234333,24 Fevral 2023 ,
226,Yeni tikili,8 / 16,179 m²,4,var,yoxdur,347900,AZN,"Şah İsmayıl Xətai m.,Xətai r.,Ağ şəhər q.",40.39352858614141,Bakı,49.8204231262207,3234344,05 Mart 2023 ,var
227,Yeni tikili,5 / 16,120 m²,3,var,,140000,AZN,Xətai r.,40.39816149998397,Bakı,49.84086155891422,3235720,25 Fevral 2023 ,
228,Yeni tikili,13 / 17,80 m²,2,var,,149500,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.,1-ci mikrorayon q.",40.4053327515815,Bakı,49.81380344106,3235770,25 Fevral 2023 ,
229,Köhnə tikili,5 / 9,85 m²,3,var,var,125000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.39816149998397,Bakı,49.84086155891422,3235924,09 Fevral 2023 ,var
230,Yeni tikili,12 / 14,110 m²,3,var,,250000,AZN,"Tibb Universiteti ,Nəsimi r.",40.38046156179651,Bakı,49.81176495552063,3235930,28 Yanvar 2023 ,
231,Yeni tikili,2 / 16,81 m²,2,var,,155000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3235945,25 Fevral 2023 ,
232,Yeni tikili,10 / 17,84 m²,3,yoxdur,,178500,AZN,"Şərq bazarı ,Nərimanov r.",40.41913797142315,Bakı,49.92514979797704,3235949,25 Fevral 2023 ,
233,Köhnə tikili,3 / 9,110 m²,4,var,,165000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.3839039,Bakı,49.79972640000005,3235953,25 Fevral 2023 ,
234,Yeni tikili,7 / 16,190 m²,4,yoxdur,,360000,AZN,"28 May m.,Neft Akademiyası ,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Sahil m.,Nəsimi r.",40.36942330420567,Bakı,49.82101321220402,3235954,Dünən 13:00 ,
235,Yeni tikili,12 / 17,234 m²,4,yoxdur,,300000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,20 Yanvar m.,Yasamal r.",40.40328327684168,Bakı,49.85078707337379,3236023,25 Fevral 2023 ,
236,Yeni tikili,8 / 13,38 m²,1,,,55000,AZN,Abşeron r.,40.45070193737817,Bakı,49.73264128163414,3236026,25 Fevral 2023 ,
237,Köhnə tikili,6 / 6,60 m²,2,var,,151000,AZN,"Nərimanov heykəli ,Sovetski ,İçəri Şəhər m.,Səbail r.",40.39816149998397,Bakı,49.84086155891422,3236141,05 Fevral 2023 ,
238,Yeni tikili,14 / 18,140 m²,3,var,var,275000,AZN,"Şərq bazarı ,Nərimanov r.",40.3863886681378,Bakı,49.80817391355895,3236280,25 Fevral 2023 ,var
239,Yeni tikili,2 / 12,145 m²,3,var,,285000,AZN,"Neftçilər m.,Nizami r.",40.40152503521376,Bakı,49.86131862059725,3236282,01 Fevral 2023 ,
240,Yeni tikili,16 / 18,60 m²,2,yoxdur,,163000,AZN,"Nəsimi bazarı ,Nəsimi r.",40.39816149998397,Bakı,49.84086155891422,3236472,08 Mart 2023 ,
241,Yeni tikili,9 / 11,80 m²,2,var,,155000,AZN,"Ayna Sultanova heykəli ,Nərimanov r.",40.3863886681378,Bakı,49.80817391355895,3236483,25 Fevral 2023 ,
242,Köhnə tikili,5 / 8,97 m²,3,var,var,245100,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3839039,Bakı,49.79972640000005,3236484,25 Fevral 2023 ,var
243,Yeni tikili,11 / 12,115.5 m²,3,var,var,188000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.4053327515815,Bakı,49.81380344106,3236607,26 Fevral 2023 ,var
244,Yeni tikili,8 / 16,52 m²,2,var,var,140000,AZN,"8 Noyabr m.,Nəsimi r.",40.36942330420567,Bakı,49.82101321220402,3236625,05 Mart 2023 ,var
245,Yeni tikili,5 / 16,165 m²,3,var,var,220000,AZN,"Ukrayna dairəsi ,Həzi Aslanov m.,Əhmədli m.,Xətai r.,Əhmədli q.",40.39207450867706,Bakı,49.91632254003383,3236680,28 Yanvar 2023 ,var
246,Yeni tikili,4 / 15,100 m²,3,var,,215000,AZN,"Tibb Universiteti ,Nəsimi r.",40.39816149998397,Bakı,49.84086155891422,3236683,02 Fevral 2023 ,
247,Köhnə tikili,5 / 5,31 m²,2,var,,90000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.39989258617802,Bakı,49.83979431395813,3236688,25 Fevral 2023 ,
248,Yeni tikili,13 / 17,60 m²,2,var,,115000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.39038398848285,Bakı,49.79555003358283,3237138,26 Fevral 2023 ,
249,Yeni tikili,11 / 12,82 m²,2,var,,108000,AZN,Xırdalan,40.45580297111341,Xırdalan,49.73725251843006,3237899,26 Fevral 2023 ,
250,Yeni tikili,14 / 15,880 m²,8,var,,2850000,AZN,"Sevil Qazıyeva parkı ,Rusiya səfirliyi ,M.Hüseynzadə parkı ,Zabitlər parkı ,Nizami m.,Nəsimi r.",40.37660389427779,Bakı,49.8131650686264,3240495,28 Yanvar 2023 ,
251,Yeni tikili,3 / 17,95 m²,2,yoxdur,,200000,AZN,"Azadlıq Prospekti m.,Binəqədi r.",40.38816806232006,Bakı,49.83243942260742,3240504,12 Mart 2023 ,
252,Yeni tikili,3 / 22,158 m²,3,var,var,300000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39203732471822,Bakı,49.84165549278259,3240639,10 Fevral 2023 ,var
253,Köhnə tikili,5 / 5,70 m²,3,var,,77000,AZN,"Suraxanı r.,Hövsan q.",40.37890078531959,Bakı,50.09113311767578,3240771,27 Fevral 2023 ,
254,Yeni tikili,14 / 15,130 m²,3,var,,280000,AZN,"Sovetski ,Hüseyn Cavid parkı ,Texniki Universiteti ,Nərimanov heykəli ,Elmlər Akademiyası m.,Yasamal r.",40.37702072916624,Bakı,49.84645128250122,3240911,27 Fevral 2023 ,
255,Yeni tikili,11 / 18,173 m²,3,yoxdur,,300000,AZN,"Nəsimi bazarı ,Koala parkı ,Nəsimi r.",40.38499730777751,Bakı,49.83810424804688,3240913,28 Fevral 2023 ,
256,Yeni tikili,2 / 9,75 m²,3,var,var,128000,AZN,"Sabunçu r.,Bakıxanov q.",40.37738239264175,Bakı,49.82495069503784,3240914,27 Fevral 2023 ,var
257,Yeni tikili,10 / 17,144 m²,3,var,,259000,AZN,"Nəsimi bazarı ,Koala parkı ,Dostluq kinoteatrı ,Nəsimi r.",40.38855213843042,Bakı,49.87120270729065,3240916,17 Mart 2023 ,
258,Yeni tikili,6 / 16,190 m²,3,var,var,520000,AZN,"Zabitlər parkı ,Sirk ,Nizami m.,Nəsimi r.",40.36942330420567,Bakı,49.82101321220402,3240917,15 Fevral 2023 ,var
259,Yeni tikili,12 / 19,135 m²,4,var,var,278000,AZN,"Cavanşir körpüsü ,Şah İsmayıl Xətai m.,Xətai r.",40.39989258617802,Bakı,49.83979431395813,3240925,05 Fevral 2023 ,var
260,Yeni tikili,10 / 17,123 m²,3,var,,250000,AZN,"Nəsimi m.,Binəqədi r.,8-ci mikrorayon q.",40.41676544811482,Bakı,49.83136523093089,3240930,07 Mart 2023 ,
261,Yeni tikili,15 / 21,119 m²,3,yoxdur,,148000,AZN,Xırdalan,40.45353954488429,Xırdalan,49.74739657993469,3240932,05 Mart 2023 ,
262,Köhnə tikili,1 / 3,51 m²,2,var,,120000,AZN,"Neft Akademiyası ,28 May m.,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Sahil m.,Nəsimi r.",40.37671014655314,Bakı,49.81726884841922,3240933,27 Fevral 2023 ,
263,Yeni tikili,18 / 18,115 m²,3,var,,165000,AZN,"İnşaatçılar m.,20 Yanvar m.,Yasamal r.,Yasamal q.",40.37224994422943,Bakı,49.83342432222912,3241122,14 Fevral 2023 ,
264,Yeni tikili,4 / 21,68 m²,2,yoxdur,,149000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Nəsimi r.",40.41934464307053,Bakı,49.92526531219486,3241125,11 Mart 2023 ,
265,Yeni tikili,16 / 16,103 m²,3,yoxdur,,270000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.39414959485713,Bakı,49.7993946075439,3241255,22 Mart 2023 ,
266,Yeni tikili,14 / 17,130 m²,3,var,var,265000,AZN,"ASAN Xidmət №2 ,Şah İsmayıl Xətai m.,Xətai r.",40.37702072916624,Bakı,49.84645128250122,3241589,27 Fevral 2023 ,var
