,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date
0,Yeni tikili,17 / 19,124 m²,3,var,var,var,260000,AZN,"İnşaatçılar m.,Yasamal r.",40.38257828125999,Bakı,49.80385780334476,3100002,15 Dekabr 2022 
1,Köhnə tikili,5 / 6,80 m²,3,var,,,165000,AZN,"İncəsənət və Mədəniyyət Un. ,Dövlət Statistika Komitəsi ,Nizami m.,Elmlər Akademiyası m.,Yasamal r.,Yasamal q.",40.37945913329833,Bakı,49.82139196857361,3100003,15 Dekabr 2022 
2,Yeni tikili,5 / 18,53 m²,2,var,,,157000,AZN,"ASAN Xidmət №1 ,TQDK ,Neftçi bazası ,Nəsimi r.",40.40928899571853,Bakı,49.80875551700596,3100007,15 Dekabr 2022 
3,Yeni tikili,4 / 19,140 m²,3,var,,,340000,AZN,"Səməd Vurğun parkı ,Nəsimi r.",40.39414959485713,Bakı,49.7993946075439,3100008,05 Dekabr 2022 
4,Yeni tikili,7 / 10,138 m²,3,var,,,280000,AZN,"İnşaatçılar m.,Yasamal r.",40.42501388353632,Bakı,49.91049531402914,3100015,16 Yanvar 2023 
5,Yeni tikili,5 / 16,50 m²,2,yoxdur,,,123000,AZN,"ASAN Xidmət №1 ,TQDK ,Neftçi bazası ,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3100022,16 Dekabr 2022 
6,Yeni tikili,4 / 19,140 m²,3,var,,,340000,AZN,"Səməd Vurğun parkı ,Nəsimi r.",40.39414959485713,Bakı,49.7993946075439,3100023,02 Dekabr 2022 
7,Yeni tikili,15 / 20,103 m²,3,yoxdur,,,195000,AZN,Yasamal r.,40.4053327515815,Bakı,49.81380344106,3100037,15 Dekabr 2022 
8,Köhnə tikili,4 / 9,80 m²,3,var,,,105000,AZN,"Ukrayna dairəsi ,Xətai r.,Əhmədli q.",40.37649764183499,Bakı,49.84163403511051,3100040,15 Dekabr 2022 
9,Yeni tikili,7 / 16,118 m²,3,var,,,170000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.42205959726204,Bakı,49.80957715747362,3100048,23 Noyabr 2022 
10,Köhnə tikili,8 / 9,90 m²,4,var,var,var,135000,AZN,Yasamal r.,40.39538815155955,Bakı,49.7904249334874,3100056,28 Yanvar 2023 
11,Köhnə tikili,2 / 5,38 m²,2,var,,,74000,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.",40.37649764183499,Bakı,49.84163403511051,3100112,15 Dekabr 2022 
12,Yeni tikili,9 / 17,163 m²,3,yoxdur,,,309000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.39414959485713,Bakı,49.7993946075439,3100117,15 Dekabr 2022 
13,Köhnə tikili,2 / 9,85 m²,3,var,,,155000,AZN,"Xalqlar Dostluğu m.,Nizami r.",40.38855213843042,Bakı,49.87120270729065,3100130,15 Dekabr 2022 
14,Yeni tikili,7 / 18,84 m²,2,var,,,265000,AZN,"Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.3765957210189,Bakı,49.85243260860443,3100139,26 Fevral 2023 
15,Yeni tikili,5 / 17,126 m²,3,var,,,175000,AZN,"Həzi Aslanov m.,Xətai r.",40.39298300258589,Bakı,49.95403544813546,3100152,15 Dekabr 2022 
16,Yeni tikili,19 / 21,75 m²,3,var,,,205000,AZN,"Beşmərtəbə ,Nizami m.,Yasamal r.",40.38218599850386,Bakı,49.81046676635742,3100189,21 Noyabr 2022 
17,Yeni tikili,13 / 17,250 m²,4,var,,,680000,AZN,"Rəssamlıq Akademiyası ,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3100198,14 Yanvar 2023 
18,Yeni tikili,9 / 16,334 m²,4,yoxdur,,,668000,AZN,"Bakı Dövlət Universiteti ,Memarlıq və İnşaat Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.3765957210189,Bakı,49.85243260860443,3100219,10 Mart 2023 
19,Yeni tikili,4 / 27,147 m²,3,var,,,259800,AZN,"Yasamal r.,Yasamal q.",40.38816806232006,Bakı,49.83243942260742,3100245,15 Dekabr 2022 
20,Köhnə tikili,7 / 9,65 m²,3,var,,,115000,AZN,"Memar Əcəmi m.,Nəsimi r.,2-ci mikrorayon q.",40.39045008382347,Bakı,49.830508675731,3100248,15 Dekabr 2022 
21,Köhnə tikili,2 / 5,40 m²,2,var,,,74000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.,1-ci mikrorayon q.",40.40987718218729,Bakı,49.80780601501465,3100250,15 Dekabr 2022 
22,Köhnə tikili,4 / 5,70 m²,3,var,,,155000,AZN,"Space TV ,Yasamal r.",40.37533198376934,Bakı,49.81793688867354,3100251,15 Dekabr 2022 
23,Köhnə tikili,2 / 5,35 m²,1,var,,,72000,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.,1-ci mikrorayon q.",40.42028115716548,Bakı,49.81340365102955,3100256,15 Dekabr 2022 
24,Yeni tikili,3 / 17,55 m²,2,var,var,var,110000,AZN,"Memar Əcəmi m.,Binəqədi r.,9-cu mikrorayon q.",40.39205366748811,Bakı,49.84065234661102,3100259,15 Dekabr 2022 
25,Yeni tikili,8 / 14,57 m²,2,var,var,var,147000,AZN,"Zoopark ,Nəsimi r.",40.40210780478213,Bakı,49.85758781433109,3100263,10 Yanvar 2023 
26,Yeni tikili,8 / 10,72 m²,2,var,,,94000,AZN,"Neapol dairəsi ,Suraxanı r.,Yeni Günəşli q.",40.38,Bakı,49.965,3100268,25 Dekabr 2022 
27,Yeni tikili,9 / 16,50 m²,2,var,,,93000,AZN,"Neftçilər m.,Nizami r.",40.38855213843042,Bakı,49.87120270729065,3100275,15 Dekabr 2022 
28,Yeni tikili,12 / 18,135 m²,3,yoxdur,,,235000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.39816149998397,Bakı,49.84086155891422,3100322,21 Dekabr 2022 
29,Yeni tikili,7 / 15,140.5 m²,3,var,var,var,240000,AZN,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.38572244563997,Bakı,49.81052923716279,3100346,10 Yanvar 2023 
30,Köhnə tikili,7 / 9,95 m²,3,var,,,150000,AZN,"Səbail r.,Bayıl q.",40.34834421871929,Bakı,49.83325214445804,3100372,15 Dekabr 2022 
31,Yeni tikili,15 / 17,159 m²,3,var,,,270000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nəsimi r.",40.40554735588255,Bakı,49.87506508827209,3100373,14 Yanvar 2023 
32,Köhnə tikili,5 / 9,90 m²,3,var,,,149600,AZN,"Binəqədi r.,8-ci mikrorayon q.",40.41624220990267,Bakı,49.84125600527955,3100375,15 Dekabr 2022 
33,Yeni tikili,17 / 17,53 m²,1,var,,,92000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.4209144,Bakı,49.842779500000006,3100385,15 Dekabr 2022 
34,Köhnə tikili,2 / 5,28 m²,1,yoxdur,,,73900,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.,1-ci mikrorayon q.",40.39336516184337,Bakı,49.79300022125244,3100389,15 Dekabr 2022 
35,Yeni tikili,19 / 19,100 m²,3,yoxdur,,,175000,AZN,Xətai r.,40.3863886681378,Bakı,49.80817391355895,3100396,15 Dekabr 2022 
36,Yeni tikili,6 / 16,50 m²,2,var,,,110000,AZN,"Memar Əcəmi m.,Binəqədi r.",40.38855213843042,Bakı,49.87120270729065,3100406,15 Dekabr 2022 
37,Köhnə tikili,2 / 4,190 m²,5,var,,,995000,AZN,"Azneft meydanı ,İçəri Şəhər ,Qubernator parkı ,İçəri Şəhər m.,Səbail r.",40.36321047990583,Bakı,49.83512471295506,3100421,23 Yanvar 2023 
38,Yeni tikili,9 / 11,50.4 m²,2,var,,,63500,AZN,"Abşeron r.,Masazır q.",40.48994503694333,Bakı,49.75948333740234,3100424,15 Dekabr 2022 
39,Köhnə tikili,2 / 5,72.1 m²,4,,,,115000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3100475,15 Dekabr 2022 
40,Yeni tikili,2 / 10,180 m²,4,var,,,380000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Bakı Dövlət Universiteti ,Yasamal r.",40.39584916837152,Bakı,49.85226631164551,3100504,15 Dekabr 2022 
41,Köhnə tikili,8 / 10,72 m²,2,var,,,94000,AZN,"Xalqlar Dostluğu m.,Suraxanı r.,Yeni Günəşli q.",40.39767943033438,Bakı,49.95243072509766,3100510,15 Dekabr 2022 
42,Yeni tikili,14 / 16,137 m²,3,var,,,162000,AZN,Xətai r.,40.40152503521376,Bakı,49.86131862059725,3100511,28 Dekabr 2022 
43,Yeni tikili,4 / 7,222.6 m²,5,yoxdur,,,434000,AZN,Xətai r.,40.39414959485713,Bakı,49.7993946075439,3100521,15 Dekabr 2022 
44,Yeni tikili,2 / 5,120 m²,3,var,,,250000,AZN,"ASAN Xidmət №2 ,Ağ şəhər ,Şah İsmayıl Xətai m.,Xətai r.",40.38602700216489,Bakı,49.86655712127686,3100571,15 Fevral 2023 
45,Köhnə tikili,2 / 4,70 m²,3,var,,,76000,AZN,"Xəzər r.,Mərdəkan q.",40.36822884896801,Bakı,49.813362210989,3100579,15 Fevral 2023 
46,Köhnə tikili,9 / 9,100 m²,5,var,,,90000,AZN,"Suraxanı r.,Hövsan q.",40.3895335,Bakı,50.07034859999999,3100582,15 Dekabr 2022 
47,Yeni tikili,3 / 14,100 m²,3,yoxdur,,,130000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.38930339224178,Bakı,49.85948536585312,3100608,15 Dekabr 2022 
48,Köhnə tikili,6 / 9,60 m²,2,var,,,105000,AZN,"Sabunçu r.,Bakıxanov q.",40.38499730777751,Bakı,49.83810424804688,3100617,06 Dekabr 2022 
49,Yeni tikili,7 / 16,57 m²,2,var,var,var,80900,AZN,"Suraxanı r.,Massiv V q.",40.38816806232006,Bakı,49.83243942260742,3100625,15 Dekabr 2022 
50,Yeni tikili,7 / 18,60 m²,2,var,var,var,129000,AZN,"20 Yanvar m.,Yasamal r.",40.40328327684168,Bakı,49.85078707337379,3100627,15 Dekabr 2022 
51,Yeni tikili,10 / 18,103.3 m²,2,,,,175000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.37979234319358,Bakı,49.85448785126209,3100643,15 Dekabr 2022 
52,Yeni tikili,18 / 21,85 m²,3,var,var,var,130000,AZN,"Əhmədli m.,Xətai r.",40.38816806232006,Bakı,49.83243942260742,3100644,03 Fevral 2023 
53,Yeni tikili,9 / 12,51 m²,2,yoxdur,,,114000,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.41924662614147,Bakı,49.93363380432129,3100646,15 Dekabr 2022 
54,Yeni tikili,8 / 18,95 m²,3,yoxdur,,,192000,AZN,"28 May m.,Neft Akademiyası ,Nəsimi r.",40.38525881895442,Bakı,49.85801696777344,3100655,15 Dekabr 2022 
55,Yeni tikili,15 / 19,64 m²,2,var,,,72000,AZN,Nizami r.,40.39816149998397,Bakı,49.84086155891422,3100656,23 Dekabr 2022 
56,Yeni tikili,5 / 6,51.3 m²,2,var,var,yoxdur,37000,AZN,"Abşeron r.,Masazır q.",40.49069570615754,Bakı,49.7541618347168,3100657,15 Dekabr 2022 
57,Köhnə tikili,6 / 9,115 m²,4,var,var,var,195000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.38459631748634,Bakı,49.80205163423625,3100680,15 Dekabr 2022 
58,Köhnə tikili,3 / 9,80 m²,3,var,,,105000,AZN,"Neapol dairəsi ,Xətai r.,Əhmədli q.",40.37933148120717,Bakı,49.96082788093021,3100696,18 Dekabr 2022 
59,Yeni tikili,14 / 18,58.6 m²,2,var,,,158000,AZN,"Azərbaycan turizm institutu ,Nərimanov r.",40.39771211313156,Bakı,49.86179351806641,3100721,15 Dekabr 2022 
60,Yeni tikili,9 / 15,115 m²,3,var,,,220000,AZN,"Bakı Dövlət Universiteti ,Memarlıq və İnşaat Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.37738239264175,Bakı,49.82495069503784,3100729,15 Dekabr 2022 
61,Köhnə tikili,1 / 6,86 m²,3,var,,,135000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39111307332502,Bakı,49.7940759629918,3100754,15 Dekabr 2022 
62,Köhnə tikili,1 / 4,45 m²,2,var,,,95000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3100758,15 Dekabr 2022 
63,Köhnə tikili,3 / 5,45 m²,3,var,,,87000,AZN,"20 Yanvar m.,Memar Əcəmi m.,8 Noyabr m.,Nəsimi r.,3-cü mikrorayon q.",40.39228246585045,Bakı,49.84178960323334,3100764,15 Dekabr 2022 
64,Yeni tikili,15 / 16,150 m²,4,var,,,320000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3100783,15 Fevral 2023 
65,Yeni tikili,12 / 18,136 m²,3,var,,,260000,AZN,"Tibb Universiteti ,Nəsimi r.",40.39232579999999,Bakı,49.82880550000004,3100839,15 Dekabr 2022 
66,Köhnə tikili,1 / 9,95 m²,4,var,var,var,140500,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.42096666381098,Bakı,49.80932972324831,3100856,15 Dekabr 2022 
67,Köhnə tikili,9 / 9,80 m²,4,var,,,118000,AZN,"Neftçilər m.,Nizami r.",40.39026819642278,Bakı,49.95772004127506,3100858,27 Yanvar 2023 
68,Köhnə tikili,8 / 9,80 m²,3,var,var,var,135000,AZN,"Xalqlar Dostluğu m.,Xətai r.",40.39989258617802,Bakı,49.83979431395813,3100871,07 Fevral 2023 
69,Yeni tikili,16 / 17,188 m²,4,var,var,yoxdur,329000,AZN,"Tibb Universiteti ,Nəsimi r.",40.3651072257085,Bakı,49.81950849294662,3100880,22 Dekabr 2022 
70,Yeni tikili,5 / 16,55 m²,2,var,var,var,145000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.37371049868611,Bakı,49.83537912368774,3100885,15 Noyabr 2022 
71,Köhnə tikili,5 / 7,33.4 m²,1,yoxdur,,,50000,AZN,"Nizami r.,8-ci kilometr q.",40.40590190938774,Bakı,49.9564094138916,3100887,15 Dekabr 2022 
72,Köhnə tikili,1 / 9,75 m²,3,var,,,155000,AZN,"Neftçi bazası ,Nərimanov r.",40.39181261122973,Bakı,49.80257034301758,3100896,15 Dekabr 2022 
73,Köhnə tikili,2 / 5,80 m²,3,var,,,207000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,Sirk ,28 May m.,Nəsimi r.",40.3651072257085,Bakı,49.81950849294662,3100897,15 Dekabr 2022 
74,Yeni tikili,1 / 4,50 m²,2,var,,,54000,AZN,Xırdalan,40.39228246585045,Xırdalan,49.84178960323334,3100901,15 Dekabr 2022 
75,Yeni tikili,6 / 16,170 m²,3,yoxdur,,,399000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3100938,30 Dekabr 2022 
76,Yeni tikili,10 / 11,70 m²,2,var,,,128500,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.37371049868611,Bakı,49.83537912368774,3100943,15 Dekabr 2022 
77,Köhnə tikili,4 / 9,105 m²,4,var,var,var,120000,AZN,Xətai r.,40.39989258617802,Bakı,49.83979431395813,3100961,17 Fevral 2023 
78,Yeni tikili,4 / 18,140 m²,3,var,,,340000,AZN,"Səməd Vurğun parkı ,28 May m.,Nəsimi r.",40.39989258617802,Bakı,49.83979431395813,3100984,02 Dekabr 2022 
79,Yeni tikili,17 / 17,150 m²,3,var,,,250000,AZN,"Səməd Vurğun parkı ,28 May m.,Neft Akademiyası ,Nəsimi r.",40.3797697073317,Bakı,49.85332602013099,3100991,15 Dekabr 2022 
80,Yeni tikili,5 / 17,139 m²,4,yoxdur,var,var,360000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38485974246297,Bakı,49.84452714793746,3100996,14 Yanvar 2023 
81,Köhnə tikili,6 / 10,103 m²,6,var,,,249000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Nəsimi r.",40.3863784022024,Bakı,49.84768509864811,3101010,15 Dekabr 2022 
82,Köhnə tikili,4 / 5,80 m²,3,var,,,156000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.39061957433251,Bakı,49.84664440155029,3101018,15 Dekabr 2022 
83,Yeni tikili,14 / 18,143 m²,3,var,,,280000,AZN,"Cavanşir körpüsü ,Şah İsmayıl Xətai m.,Xətai r.",40.37371049868611,Bakı,49.83537912368774,3101040,15 Dekabr 2022 
84,Yeni tikili,15 / 17,90 m²,3,var,var,var,180000,AZN,"Elmlər Akademiyası m.,Nizami m.,Yasamal r.",40.37460785862972,Bakı,49.8236035039637,3101087,15 Dekabr 2022 
85,Yeni tikili,15 / 17,140 m²,4,var,var,var,162000,AZN,Xətai r.,40.39989258617802,Bakı,49.83979431395813,3101090,23 Dekabr 2022 
86,Yeni tikili,10 / 18,100 m²,3,var,var,var,170000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.38781667161964,Bakı,49.85220193862915,3101093,16 Fevral 2023 
87,Yeni tikili,3 / 19,182 m²,4,var,,,455000,AZN,"Zabitlər parkı ,Sirk ,Azərbaycan Dillər Universiteti ,Nəsimi r.",40.39203732471822,Bakı,49.84165549278259,3101112,15 Dekabr 2022 
88,Yeni tikili,6 / 17,145 m²,4,var,,,530000,AZN,"Sirk ,Zabitlər parkı ,Azərbaycan Dillər Universiteti ,Bakı Slavyan Universiteti ,Nəsimi r.",40.38613323957885,Bakı,49.82919931411747,3101125,14 Yanvar 2023 
89,Yeni tikili,15 / 20,167 m²,4,var,,,334000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3101127,15 Dekabr 2022 
90,Yeni tikili,2 / 10,135 m²,3,var,,,260000,AZN,"Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.,Yasamal q.",40.38046156179651,Bakı,49.81176495552063,3101129,13 Yanvar 2023 
91,Köhnə tikili,3 / 9,80 m²,3,var,,,104000,AZN,"Ukrayna dairəsi ,Əhmədli m.,Xətai r.,Əhmədli q.",40.39270174045908,Bakı,49.83329557619629,3101140,15 Dekabr 2022 
92,Yeni tikili,8 / 20,67 m²,2,yoxdur,,,84500,AZN,"Sabunçu r.,Bakıxanov q.",40.43548665575175,Bakı,49.9577925570086,3101159,15 Dekabr 2022 
93,Yeni tikili,15 / 17,212 m²,4,var,,,440000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.39205366748811,Bakı,49.84065234661102,3101161,15 Dekabr 2022 
94,Köhnə tikili,4 / 5,72 m²,3,var,,,84000,AZN,"Xəzər r.,Mərdəkan q.",40.48406691750097,Bakı,50.15862820046934,3101178,15 Dekabr 2022 
95,Köhnə tikili,2 / 5,55 m²,2,var,,,88000,AZN,"Nizami r.,8-ci kilometr q.",40.40689535053587,Bakı,49.93603706359863,3101183,15 Dekabr 2022 
96,Yeni tikili,9 / 12,51 m²,2,yoxdur,,,116000,AZN,"Qara Qarayev m.,Nizami r.",40.38691775683309,Bakı,49.8079776763916,3101186,15 Dekabr 2022 
97,Yeni tikili,7 / 18,114 m²,3,yoxdur,,,125000,AZN,Abşeron r.,40.45511190000001,Xırdalan,49.74459389999993,3101235,15 Dekabr 2022 
98,Yeni tikili,11 / 18,200 m²,4,var,var,var,700000,AZN,"Nəsimi bazarı ,Koala parkı ,Nəsimi r.",40.38264366149726,Bakı,49.87209320068359,3101252,15 Dekabr 2022 
99,Köhnə tikili,3 / 9,80 m²,3,var,var,var,105000,AZN,"Ukrayna dairəsi ,Əhmədli m.,Xətai r.,Əhmədli q.",40.41913797142315,Bakı,49.92514979797704,3101265,15 Dekabr 2022 
100,Yeni tikili,7 / 16,58 m²,2,var,,,115000,AZN,Xətai r.,40.39816149998397,Bakı,49.84086155891422,3101271,01 Yanvar 2023 
101,Yeni tikili,10 / 15,114 m²,3,var,,,220000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.37620916175648,Bakı,49.81580107043555,3101281,15 Dekabr 2022 
102,Köhnə tikili,7 / 9,65 m²,2,var,var,yoxdur,85000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38274990424748,Bakı,49.8084390163422,3101286,15 Dekabr 2022 
103,Yeni tikili,11 / 16,95 m²,2,yoxdur,,,132000,AZN,"Qara Qarayev m.,Nizami r.",40.40366828798837,Bakı,49.87215757369995,3101307,15 Dekabr 2022 
104,Köhnə tikili,6 / 9,70 m²,3,var,,,175000,AZN,"Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.37671014655314,Bakı,49.81726884841922,3101312,15 Dekabr 2022 
105,Yeni tikili,11 / 17,126 m²,3,yoxdur,,,225000,AZN,"Sevil Qazıyeva parkı ,Rusiya səfirliyi ,Zabitlər parkı ,M.Hüseynzadə parkı ,Nəsimi r.",40.38658589169745,Bakı,49.83277153759321,3101332,15 Dekabr 2022 
106,Köhnə tikili,2 / 9,90 m²,4,var,var,var,160000,AZN,Nərimanov r.,40.38781667161964,Bakı,49.85220193862915,3101336,08 Dekabr 2022 
107,Yeni tikili,17 / 24,111 m²,3,var,var,var,200000,AZN,"İnşaatçılar m.,Yasamal r.",40.38616571358857,Bakı,49.8082182737412,3101341,15 Dekabr 2022 
108,Köhnə tikili,3 / 3,110 m²,5,var,,,185000,AZN,"Mərkəzi Univermaq ,M.Ə.Sabir parkı ,Fontanlar bağı ,İqsadiyyat Universiteti ,Azərbaycan kinoteatrı ,Axundov bağı ,İçəri Şəhər m.,Yasamal r.",40.37093931456427,Bakı,49.83393622160653,3101357,20 Dekabr 2022 
109,Yeni tikili,2 / 16,158 m²,4,var,,,250000,AZN,"Binəqədi r.,8-ci mikrorayon q.",40.41712439651699,Bakı,49.8432086534424,3101370,24 Mart 2023 
110,Yeni tikili,16 / 19,90 m²,3,yoxdur,,,185000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.37309747519567,Bakı,49.95346069335938,3101382,Dünən 18:04 
111,Köhnə tikili,2 / 5,32 m²,1,var,,,73500,AZN,"20 Yanvar m.,Nəsimi r.,1-ci mikrorayon q.",40.4061232,Bakı,49.81045159999996,3101394,15 Noyabr 2022 
112,Yeni tikili,10 / 12,130 m²,3,var,,,220000,AZN,"Nəsimi r.,3-cü mikrorayon q.",40.38042069783201,Bakı,49.80892181396484,3101402,28 Fevral 2023 
113,Yeni tikili,10 / 20,65 m²,2,yoxdur,,,109000,AZN,"Qara Qarayev m.,Nizami r.",40.38855213843042,Bakı,49.87120270729065,3101403,05 Dekabr 2022 
114,Yeni tikili,14 / 17,105 m²,3,var,,,149000,AZN,"Həzi Aslanov m.,Xətai r.",40.39989258617802,Bakı,49.83979431395813,3101419,18 Dekabr 2022 
115,Yeni tikili,11 / 17,145 m²,3,var,,,245000,AZN,"ASAN Xidmət №3 ,Elmlər Akademiyası m.,Yasamal r.",40.37706435555299,Bakı,49.80721533357917,3101454,08 Dekabr 2022 
116,Yeni tikili,7 / 18,58 m²,2,var,var,var,130000,AZN,"20 Yanvar m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3101459,18 Mart 2023 
117,Yeni tikili,9 / 13,55 m²,2,var,var,var,115000,AZN,"Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.36942330420567,Bakı,49.82101321220402,3101467,05 Yanvar 2023 
118,Köhnə tikili,3 / 5,52 m²,2,var,,,100000,AZN,"Binəqədi r.,7-ci mikrorayon q.",40.42501388353632,Bakı,49.91049531402914,3101496,15 Dekabr 2022 
119,Yeni tikili,10 / 16,196 m²,4,var,var,yoxdur,313600,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.40328327684168,Bakı,49.85078707337379,3101512,15 Dekabr 2022 
120,Yeni tikili,12 / 19,159 m²,3,var,,,227000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.38535688538403,Bakı,49.82866287231445,3101515,26 Yanvar 2023 
121,Köhnə tikili,9 / 9,80 m²,3,var,,,130000,AZN,"Binəqədi r.,8-ci mikrorayon q.",40.41784320668751,Bakı,49.84295116137697,3101520,15 Dekabr 2022 
122,Yeni tikili,7 / 21,91 m²,3,yoxdur,,,127500,AZN,"Yasamal r.,Yeni Yasamal q.",40.37769681271017,Bakı,49.85174687475908,3101523,15 Dekabr 2022 
123,Köhnə tikili,1 / 5,140 m²,5,var,,,120000,AZN,Xırdalan,40.45259742493047,Xırdalan,49.73317841843254,3101580,15 Dekabr 2022 
124,Yeni tikili,5 / 17,70 m²,2,var,,,98000,AZN,"Xətai r.,Əhmədli q.",40.3679082827185,Bakı,49.96067591546736,3101596,15 Dekabr 2022 
125,Köhnə tikili,2 / 5,61 m²,3,var,,,137000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.41934464307053,Bakı,49.92526531219486,3101605,01 Yanvar 2023 
126,Yeni tikili,7 / 13,117 m²,3,var,,,235000,AZN,Nəsimi r.,40.3863784022024,Bakı,49.84768509864811,3101610,10 Dekabr 2022 
127,Yeni tikili,17 / 18,63 m²,2,var,,,93000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.4209144,Bakı,49.842779500000006,3101624,15 Dekabr 2022 
128,Yeni tikili,6 / 6,42 m²,2,var,,,44500,AZN,"Abşeron r.,Masazır q.",40.48997767490987,Bakı,49.75948333740234,3101629,15 Dekabr 2022 
129,Yeni tikili,12 / 17,75 m²,2,var,,,95000,AZN,"Ukrayna dairəsi ,Əhmədli m.,Xətai r.,Əhmədli q.",40.3679082827185,Bakı,49.96067591546736,3101632,15 Dekabr 2022 
130,Yeni tikili,3 / 16,55 m²,2,var,,,95000,AZN,"Xətai r.,Əhmədli q.",40.3679082827185,Bakı,49.96067591546736,3101642,15 Dekabr 2022 
131,Köhnə tikili,4 / 5,50 m²,2,var,,,105000,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.",40.39352858614141,Bakı,49.8204231262207,3101667,16 Dekabr 2022 
132,Yeni tikili,17 / 18,64 m²,2,var,,,93000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.41934464307053,Bakı,49.92526531219486,3101741,19 Dekabr 2022 
133,Yeni tikili,16 / 18,67 m²,3,var,,,120000,AZN,"Binəqədi r.,Biləcəri q.",40.42356677708481,Bakı,49.80418208761,3101772,16 Dekabr 2022 
134,Yeni tikili,12 / 18,150 m²,4,var,,,300000,AZN,"Memar Əcəmi m.,Binəqədi r.,9-cu mikrorayon q.",40.41867485787588,Bakı,49.81099784374237,3101875,16 Dekabr 2022 
135,Köhnə tikili,1 / 5,64 m²,2,var,,,110000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.4209144,Bakı,49.842779500000006,3101881,23 Dekabr 2022 
136,Yeni tikili,9 / 16,69 m²,2,yoxdur,,,110000,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.4121759491091,Bakı,49.93409343488769,3101882,16 Dekabr 2022 
