,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,price,price-cur,locations,latitude,city,longitude,id,date,Təmir,İpoteka
1543,Yeni tikili,2 / 16,57 m²,2,var,125000,AZN,"Binəqədi r.,Xutor q.",40.41662216980484,Bakı,49.83158950000001,3006943,22 Oktyabr 2022 ,var,var
1544,Yeni tikili,5 / 16,167 m²,4,var,386000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,Sirk ,28 May m.,Nəsimi r.",40.38525881895442,Bakı,49.85801696777344,3006948,22 Oktyabr 2022 ,,
1545,Yeni tikili,13 / 19,228 m²,4,var,347000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nəsimi r.",40.38321447491986,Bakı,49.87406198881672,3006949,21 Noyabr 2022 ,,
1546,Yeni tikili,14 / 16,154 m²,3,var,300000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.41932422288878,Bakı,49.92522239685059,3006951,08 Oktyabr 2022 ,,
1547,Yeni tikili,7 / 7,155 m²,4,var,356500,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.38264366149726,Bakı,49.87209320068359,3006958,04 Dekabr 2022 ,,
1548,Yeni tikili,8 / 18,100 m²,3,var,158500,AZN,"Neftçilər m.,Nizami r.",40.40930753658824,Bakı,49.94818894407898,3006960,23 Noyabr 2022 ,,
1549,Köhnə tikili,5 / 9,100 m²,3,var,160000,AZN,"Zərifə Əliyeva adına park ,Nəsimi r.,4-cü mikrorayon q.",40.38373468484185,Bakı,49.81024682521824,3006961,22 Oktyabr 2022 ,var,var
1550,Yeni tikili,13 / 16,87 m²,2,var,170000,AZN,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.40761426997893,Bakı,49.80840682983398,3006962,02 Fevral 2023 ,var,var
1551,Yeni tikili,14 / 17,220 m²,4,var,330000,AZN,"ASAN Xidmət №5 ,Koroğlu m.,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3006966,24 Noyabr 2022 ,yoxdur,var
1552,Yeni tikili,5 / 11,105 m²,3,var,155000,AZN,Yasamal r.,40.39406577149677,Bakı,49.79488257435955,3006973,22 Oktyabr 2022 ,,
1553,Yeni tikili,3 / 19,81 m²,3,yoxdur,142000,AZN,"Xətai r.,Əhmədli q.",40.35576563131464,Bakı,49.96057480953984,3006975,22 Oktyabr 2022 ,,
1554,Yeni tikili,12 / 16,181 m²,4,var,386000,AZN,"Hüseyn Cavid parkı ,Sovetski ,Texniki Universiteti ,Nərimanov heykəli ,Elmlər Akademiyası m.,Yasamal r.",40.41932422288878,Bakı,49.92522239685059,3006991,10 Yanvar 2023 ,,
1555,Yeni tikili,7 / 17,70 m²,2,var,169000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3006993,22 Oktyabr 2022 ,,
1556,Yeni tikili,20 / 24,163 m²,3,var,390000,AZN,"Zabitlər parkı ,Sirk ,Rusiya səfirliyi ,Sevil Qazıyeva parkı ,Nəsimi r.",40.38512806349289,Bakı,49.83587265014648,3006997,22 Fevral 2023 ,,
1557,Yeni tikili,9 / 16,178 m²,3,yoxdur,255000,AZN,"M.Hüseynzadə parkı ,Sevil Qazıyeva parkı ,İzmir parkı ,Nizami m.,Yasamal r.",40.40210780478213,Bakı,49.85758781433109,3006999,08 Yanvar 2023 ,,
1558,Yeni tikili,7 / 10,74 m²,2,var,125000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38274990424748,Bakı,49.8084390163422,3007007,22 Oktyabr 2022 ,var,var
1559,Yeni tikili,1 / 11,43 m²,2,var,52000,AZN,Yasamal r.,40.39414959485713,Bakı,49.7993946075439,3007010,22 Oktyabr 2022 ,,
1560,Yeni tikili,6 / 17,64 m²,1,yoxdur,106000,AZN,"Əhmədli m.,Ukrayna dairəsi ,Xətai r.,Əhmədli q.",40.38242976952635,Bakı,49.95467394970708,3007027,12 Oktyabr 2022 ,,
1561,Yeni tikili,13 / 16,126 m²,3,var,219000,AZN,"Nəsimi bazarı ,Koala parkı ,Dostluq kinoteatrı ,Park Zorge ,Nəsimi r.",40.39338967551327,Bakı,49.84080791473389,3007028,22 Oktyabr 2022 ,,
1562,Köhnə tikili,3 / 4,70 m²,3,var,250000,AZN,Səbail r.,40.37702072916624,Bakı,49.84645128250122,3007032,22 Oktyabr 2022 ,,
1563,Yeni tikili,9 / 15,88.8 m²,3,,78000,AZN,Xırdalan,40.45511190000001,Xırdalan,49.74459389999993,3007034,22 Oktyabr 2022 ,,
1564,Yeni tikili,2 / 9,70 m²,3,var,80000,AZN,"Abşeron r.,Masazır q.",40.49245811392047,Bakı,49.74918365478516,3007036,18 Oktyabr 2022 ,,
1565,Yeni tikili,7 / 12,125 m²,3,var,235000,AZN,Nəsimi r.,40.38855213843042,Bakı,49.87120270729065,3007039,22 Oktyabr 2022 ,var,var
1566,Yeni tikili,1 / 19,43 m²,2,var,51000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.39182406233141,Bakı,49.79913557108838,3007041,22 Oktyabr 2022 ,,
1567,Köhnə tikili,5 / 5,50 m²,3,var,92000,AZN,"Memar Əcəmi m.,Binəqədi r.,Binəqədi q.",40.36942330420567,Bakı,49.82101321220402,3007044,26 Oktyabr 2022 ,,
1568,Yeni tikili,2 / 6,83 m²,2,yoxdur,158000,AZN,"Ağ şəhər ,Xətai r.,Ağ şəhər q.",40.39414959485713,Bakı,49.7993946075439,3007048,28 Sentyabr 2022 ,,
1569,Yeni tikili,9 / 17,65 m²,2,var,130000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38715742688071,Bakı,49.87580361471466,3007052,22 Oktyabr 2022 ,,
1570,Yeni tikili,8 / 18,139.5 m²,3,yoxdur,257500,AZN,"Tibb Universiteti ,Nəsimi r.",40.39414959485713,Bakı,49.7993946075439,3007066,22 Oktyabr 2022 ,,
1571,Yeni tikili,2 / 16,63 m²,2,var,120000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.40554735588255,Bakı,49.87506508827209,3007071,02 Yanvar 2023 ,,
1572,Yeni tikili,6 / 15,55 m²,2,var,138000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,Nəsimi r.",40.39989258617802,Bakı,49.83979431395813,3007072,22 Oktyabr 2022 ,var,var
1573,Yeni tikili,12 / 16,100 m²,2,yoxdur,220000,AZN,"Zoopark ,Nəsimi r.",40.37738239264175,Bakı,49.82495069503784,3007074,22 Oktyabr 2022 ,,
1574,Yeni tikili,7 / 8,160 m²,3,yoxdur,304000,AZN,Xətai r.,40.38705668081113,Bakı,49.89267110824585,3007076,22 Oktyabr 2022 ,,
1575,Yeni tikili,6 / 7,64 m²,2,var,66000,AZN,"Abşeron r.,Masazır q.",40.49245811392047,Bakı,49.74918365478516,3007078,22 Oktyabr 2022 ,,
1576,Yeni tikili,6 / 16,100 m²,3,var,219500,AZN,Nərimanov r.,40.37862575802446,Bakı,49.83980533468834,3007079,07 Fevral 2023 ,var,var
1577,Yeni tikili,7 / 8,140.4 m²,3,yoxdur,267000,AZN,Xətai r.,40.38705668081113,Bakı,49.89267110824585,3007084,22 Oktyabr 2022 ,,
1578,Yeni tikili,2 / 17,144 m²,3,var,234000,AZN,"Nəsimi bazarı ,Koala parkı ,Nəsimi r.",40.38855213843042,Bakı,49.87120270729065,3007088,01 Oktyabr 2022 ,yoxdur,var
1579,Yeni tikili,14 / 18,110 m²,3,var,180000,AZN,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.38720328801377,Bakı,49.8052119443887,3007091,22 Oktyabr 2022 ,,
1580,Köhnə tikili,2 / 2,200 m²,3,var,500000,AZN,"İzmir parkı ,M.Hüseynzadə parkı ,Dövlət Statistika Komitəsi ,Yasamal r.",40.38668607075534,Bakı,49.82171353459434,3007092,22 Oktyabr 2022 ,,
1581,Yeni tikili,16 / 17,60 m²,2,var,108000,AZN,"Əhmədli m.,Xətai r.",40.385022621875,Bakı,49.95475658100349,3007094,22 Oktyabr 2022 ,,
1582,Yeni tikili,6 / 12,135 m²,3,var,170000,AZN,"Sabunçu r.,Bakıxanov q.",40.39203732471822,Bakı,49.84165549278259,3007104,22 Oktyabr 2022 ,,
1583,Köhnə tikili,4 / 5,56 m²,2,var,135000,AZN,"Texniki Universiteti ,Space TV ,Nərimanov heykəli ,Hüseyn Cavid parkı ,Sovetski ,Yasamal r.",40.39336516184337,Bakı,49.79300022125244,3007106,22 Oktyabr 2022 ,,
1584,Yeni tikili,14 / 17,70 m²,2,var,119000,AZN,"Həzi Aslanov m.,Xətai r.",40.3730493752508,Bakı,49.95350067455245,3007108,22 Oktyabr 2022 ,,
1585,Yeni tikili,3 / 16,75 m²,2,var,167000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nəsimi r.",40.39915990557772,Bakı,49.8360462457112,3007111,22 Oktyabr 2022 ,var,var
1586,Yeni tikili,7 / 14,107 m²,3,var,189000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38524398856968,Bakı,49.84449509907725,3007113,22 Oktyabr 2022 ,yoxdur,var
1587,Yeni tikili,4 / 18,127 m²,3,var,230000,AZN,"Memar Əcəmi m.,Nəsimi r.,2-ci mikrorayon q.",40.41109048303378,Bakı,49.81983848968807,3007119,22 Oktyabr 2022 ,,
1588,Köhnə tikili,4 / 9,48 m²,2,var,68000,AZN,"Suraxanı r.,Hövsan q.",40.38021712939005,Bakı,50.09236417159423,3007123,22 Oktyabr 2022 ,,
1589,Köhnə tikili,1 / 2,74 m²,3,var,72999,AZN,"Binəqədi r.,Biləcəri q.",40.39414959485713,Bakı,49.7993946075439,3007126,21 Noyabr 2022 ,,
1590,Yeni tikili,8 / 17,147 m²,3,var,257000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nəsimi r.",40.39816149998397,Bakı,49.84086155891422,3007136,04 Noyabr 2022 ,yoxdur,var
1591,Yeni tikili,3 / 10,242 m²,4,var,1090000,AZN,"Sahil m.,Malokan bağı ,Sahil bağı ,Nizami kinoteatrı ,Xalça Muzeyi ,Pedaqoji Universiteti ,Milli Konservatoriya ,Səbail r.",40.37251197235987,Bakı,49.84416054746924,3007142,31 Oktyabr 2022 ,,
1592,Köhnə tikili,2 / 4,36 m²,1,var,145000,AZN,Səbail r.,40.3358719,Bakı,49.82232010000007,3007143,22 Oktyabr 2022 ,var,var
1593,Yeni tikili,4 / 7,143 m²,4,yoxdur,398000,AZN,"Xətai r.,Ağ şəhər q.",40.3765957210189,Bakı,49.85243260860443,3007146,02 Mart 2023 ,,
1594,Yeni tikili,10 / 17,98 m²,3,var,209000,AZN,"Səbail r.,Bayıl q.",40.34025514830219,Bakı,49.83384373197613,3007147,22 Oktyabr 2022 ,,
1595,Yeni tikili,14 / 17,109 m²,3,yoxdur,199000,AZN,"Şərq bazarı ,28 May m.,Nərimanov r.",40.40952590477563,Bakı,49.84445571899418,3007150,22 Oktyabr 2022 ,,
1596,Yeni tikili,11 / 17,92 m²,3,var,195000,AZN,"Elmlər Akademiyası m.,Bakı Dövlət Universiteti ,Yasamal r.",40.40210780478213,Bakı,49.85758781433109,3007151,22 Oktyabr 2022 ,var,var
1597,Yeni tikili,3 / 4,35 m²,2,var,36000,AZN,"Abşeron r.,Masazır q.",40.48573346266529,Bakı,49.76872713240003,3007154,22 Oktyabr 2022 ,,
1598,Yeni tikili,16 / 17,65 m²,2,var,110000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.38520837977631,Bakı,49.95377272747807,3007163,22 Oktyabr 2022 ,,
1599,Yeni tikili,8 / 16,54 m²,1,yoxdur,132500,AZN,"Tibb Universiteti ,Nəsimi r.",40.39414959485713,Bakı,49.7993946075439,3007164,22 Oktyabr 2022 ,,
1600,Yeni tikili,10 / 11,60 m²,3,var,71700,AZN,Nizami r.,40.39989258617802,Bakı,49.83979431395813,3007171,24 Oktyabr 2022 ,,
1601,Yeni tikili,3 / 12,40 m²,1,var,78000,AZN,Yasamal r.,40.37660389427779,Bakı,49.8131650686264,3007175,07 Oktyabr 2022 ,,
1602,Yeni tikili,12 / 23,110 m²,3,yoxdur,164000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39989258617802,Bakı,49.83979431395813,3007176,22 Oktyabr 2022 ,,
1603,Yeni tikili,12 / 20,126 m²,3,var,349000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38073126334044,Bakı,49.86990451812744,3007179,14 Oktyabr 2022 ,,
1604,Yeni tikili,12 / 17,115 m²,3,var,275000,AZN,"TQDK ,Neftçi bazası ,ASAN Xidmət №1 ,Nəsimi r.",40.38274990424748,Bakı,49.8084390163422,3007180,25 Noyabr 2022 ,var,var
1605,Yeni tikili,12 / 27,142 m²,3,var,325000,AZN,Yasamal r.,40.39414959485713,Bakı,49.7993946075439,3007186,22 Oktyabr 2022 ,,
1606,Yeni tikili,13 / 17,195 m²,3,var,325000,AZN,"Zoopark ,Nərimanov r.",40.37520939853896,Bakı,49.84099855135474,3007187,22 Oktyabr 2022 ,var,var
1607,Yeni tikili,15 / 16,105 m²,3,var,180000,AZN,"20 Yanvar m.,Yasamal r.",40.40461699264706,Bakı,49.80749819626983,3007189,11 Oktyabr 2022 ,,
1608,Yeni tikili,6 / 17,94 m²,2,yoxdur,112800,AZN,"Xalqlar Dostluğu m.,Xətai r.",40.39298300258589,Bakı,49.95403544813546,3007190,22 Oktyabr 2022 ,,
1609,Yeni tikili,4 / 19,158 m²,3,var,278000,AZN,"Nizami m.,Beşmərtəbə ,Yasamal r.,Yasamal q.",40.37869473029419,Bakı,49.82951535362248,3007207,23 Noyabr 2022 ,,
1610,Köhnə tikili,2 / 4,60 m²,2,var,145000,AZN,"Axundov bağı ,Dövlət İdarəçilik Akademiyası ,İqsadiyyat Universiteti ,Prezident parkı ,Nərimanov heykəli ,Sovetski ,İçəri Şəhər m.,Qubernator parkı ,Səbail r.",40.37472401862458,Bakı,49.83415603637699,3007209,14 Noyabr 2022 ,,
1611,Yeni tikili,12 / 18,75 m²,2,var,122000,AZN,"Yasamal r.,Yeni Yasamal q.",40.394,Bakı,49.795,3007216,22 Oktyabr 2022 ,var,var
1612,Yeni tikili,13 / 19,70 m²,2,yoxdur,139000,AZN,"Neftçilər m.,Nizami r.",40.37742938831814,Bakı,49.80915784835819,3007219,22 Oktyabr 2022 ,,
1613,Köhnə tikili,4 / 5,40 m²,1,var,76000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.39989258617802,Bakı,49.83979431395813,3007221,23 Oktyabr 2022 ,,
1614,Yeni tikili,12 / 18,75 m²,2,var,122000,AZN,"Yasamal r.,Yeni Yasamal q.",40.394,Bakı,49.795,3007222,22 Oktyabr 2022 ,var,var
1615,Yeni tikili,3 / 14,84 m²,2,yoxdur,116000,AZN,"Qara Qarayev m.,Nizami r.",40.41617482942288,Bakı,49.93108002858888,3007230,22 Oktyabr 2022 ,,
1616,Yeni tikili,15 / 18,116 m²,3,var,125000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41860151496393,Bakı,49.81116470823959,3007234,22 Oktyabr 2022 ,,
1617,Yeni tikili,1 / 16,85 m²,2,yoxdur,96000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.37998753828459,Bakı,49.85486268997196,3007236,22 Oktyabr 2022 ,,
1618,Yeni tikili,14 / 17,115 m²,3,var,188999,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.37492835547528,Bakı,49.81510162353516,3007237,22 Oktyabr 2022 ,var,var
1619,Yeni tikili,7 / 16,156 m²,4,yoxdur,165000,AZN,"Botanika bağı ,Yasamal r.,Yasamal q.",40.35801729502857,Bakı,49.80891028366705,3007242,22 Oktyabr 2022 ,,
1620,Yeni tikili,3 / 16,80 m²,3,var,150000,AZN,"20 Yanvar m.,Yasamal r.",40.42028115716548,Bakı,49.81340365102955,3007276,22 Oktyabr 2022 ,,
1621,Yeni tikili,14 / 16,149 m²,3,var,189000,AZN,Yasamal r.,40.39181261122973,Bakı,49.80257034301758,3007278,31 Oktyabr 2022 ,,
1622,Köhnə tikili,1 / 9,145 m²,4,var,185000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,7-ci mikrorayon q.",40.36942330420567,Bakı,49.82101321220402,3007284,22 Oktyabr 2022 ,var,var
1623,Köhnə tikili,4 / 7,130 m²,5,var,165000,AZN,"Nəsimi m.,Binəqədi r.,6-cı mikrorayon q.",40.42238346834295,Bakı,49.82694179264347,3007288,22 Oktyabr 2022 ,,
1624,Yeni tikili,4 / 19,88.4 m²,3,yoxdur,106000,AZN,Yasamal r.,40.39414959485713,Bakı,49.7993946075439,3007294,22 Oktyabr 2022 ,,
1625,Yeni tikili,12 / 17,73.1 m²,2,var,132000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.38270582103497,Bakı,49.95579928045279,3007298,22 Oktyabr 2022 ,,
1626,Yeni tikili,19 / 20,48 m²,2,var,100000,AZN,"20 Yanvar m.,Yasamal r.",40.39336516184337,Bakı,49.79300022125244,3007301,23 Noyabr 2022 ,var,var
1627,Yeni tikili,8 / 16,60 m²,2,yoxdur,95500,AZN,Yasamal r.,40.39989258617802,Bakı,49.83979431395813,3007307,26 Noyabr 2022 ,,
1628,Yeni tikili,13 / 16,87 m²,2,var,170000,AZN,"İnşaatçılar m.,Yasamal r.",40.38341187453192,Bakı,49.82710719108582,3007319,22 Oktyabr 2022 ,,
1629,Yeni tikili,22 / 27,106 m²,3,var,275000,AZN,Yasamal r.,40.39181261122973,Bakı,49.80257034301758,3007320,23 Fevral 2023 ,,
1630,Yeni tikili,10 / 15,60 m²,2,yoxdur,48000,AZN,"Suraxanı r.,Yeni Günəşli q.",40.37764410048059,Bakı,49.98425058493771,3007326,12 Oktyabr 2022 ,,
1631,Köhnə tikili,1 / 5,100 m²,3,var,124900,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.40011603328774,Bakı,49.83917601637808,3007338,22 Oktyabr 2022 ,,
1632,Yeni tikili,16 / 17,110 m²,4,var,185000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.40554735588255,Bakı,49.87506508827209,3007343,22 Oktyabr 2022 ,,
1633,Yeni tikili,11 / 19,85 m²,3,var,162000,AZN,"20 Yanvar m.,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3007345,24 Noyabr 2022 ,var,var
1634,Köhnə tikili,9 / 9,40 m²,1,var,79000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.39336516184337,Bakı,49.79300022125244,3007346,20 Noyabr 2022 ,,
1635,Yeni tikili,4 / 16,81 m²,3,var,91000,AZN,Xırdalan,40.4528849354018,Xırdalan,49.73388833223452,3007355,23 Oktyabr 2022 ,,
1636,Köhnə tikili,7 / 9,70 m²,3,var,158000,AZN,Nərimanov r.,40.4089166,Bakı,49.86399959999994,3007357,22 Oktyabr 2022 ,,
1637,Yeni tikili,9 / 17,275 m²,4,var,632500,AZN,"Səməd Vurğun parkı ,28 May m.,Nəsimi r.",40.37867938521728,Bakı,49.85532390658946,3007358,22 Oktyabr 2022 ,,
1638,Yeni tikili,12 / 16,137 m²,3,var,280000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3007363,22 Oktyabr 2022 ,var,var
1639,Yeni tikili,11 / 16,113 m²,3,var,360000,AZN,"Səməd Vurğun parkı ,28 May m.,Nəsimi r.",40.38089633491568,Bakı,49.85684918594076,3007367,22 Oktyabr 2022 ,,
1640,Yeni tikili,12 / 13,82 m²,2,yoxdur,99000,AZN,Xətai r.,40.36145376156502,Bakı,49.94849505915083,3007373,22 Oktyabr 2022 ,,
1641,Yeni tikili,12 / 16,180 m²,4,var,370000,AZN,"Nərimanov heykəli ,Sovetski ,Texniki Universiteti ,Yasamal r.",40.38002022966838,Bakı,49.85552251338959,3007384,17 Mart 2023 ,,
1642,Yeni tikili,4 / 17,80 m²,2,var,113900,AZN,Nizami r.,40.39989258617802,Bakı,49.83979431395813,3007397,11 Noyabr 2022 ,,
1643,Yeni tikili,3 / 18,70 m²,2,var,105000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3007400,22 Oktyabr 2022 ,var,var
1644,Köhnə tikili,1 / 9,42 m²,1,,53000,AZN,Xətai r.,40.35645832417757,Bakı,49.96920410896231,3007405,22 Oktyabr 2022 ,,
1645,Yeni tikili,3 / 16,105 m²,3,yoxdur,179800,AZN,Binəqədi r.,40.36942330420567,Bakı,49.82101321220402,3007407,28 Oktyabr 2022 ,,
1646,Yeni tikili,16 / 17,126 m²,3,var,162000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.37024250177031,Bakı,49.97394200996779,3007412,26 Oktyabr 2022 ,,
1647,Köhnə tikili,1 / 5,80 m²,3,var,125000,AZN,"ASAN Xidmət №3 ,Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.,Yasamal q.",40.37620285477242,Bakı,49.80707272689278,3007416,22 Oktyabr 2022 ,,
1648,Yeni tikili,7 / 15,83 m²,2,yoxdur,140000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nəsimi r.",40.39643586408901,Bakı,49.83119836571744,3007418,22 Oktyabr 2022 ,,
1649,Yeni tikili,14 / 15,390 m²,7,var,650000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38604083739824,Bakı,49.84716631693408,3007419,22 Oktyabr 2022 ,,
1650,Köhnə tikili,4 / 5,32 m²,1,var,76000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Elmlər Akademiyası m.,Yasamal r.,Yasamal q.",40.38046156179651,Bakı,49.81176495552063,3007423,23 Oktyabr 2022 ,,
1651,Yeni tikili,5 / 22,147 m²,4,yoxdur,140000,AZN,Yasamal r.,40.41318731586067,Bakı,49.80092802963873,3007434,22 Oktyabr 2022 ,,
1652,Yeni tikili,7 / 17,121 m²,3,yoxdur,259000,AZN,Xətai r.,40.41699219735978,Bakı,49.93324756622318,3007437,22 Oktyabr 2022 ,,
1653,Yeni tikili,6 / 11,110 m²,3,var,150000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.37224740672736,Bakı,49.81613159179691,3007440,22 Oktyabr 2022 ,var,var
1654,Yeni tikili,18 / 20,60 m²,2,var,127000,AZN,"20 Yanvar m.,Yasamal r.",40.39336516184337,Bakı,49.79300022125244,3007442,13 Oktyabr 2022 ,var,var
1655,Yeni tikili,4 / 18,97 m²,3,var,78700,AZN,Binəqədi r.,40.37862575802446,Bakı,49.83980533468834,3007445,03 Dekabr 2022 ,var,var
1656,Köhnə tikili,3 / 9,75 m²,3,var,85000,AZN,"Binəqədi r.,Biləcəri q.",40.36942330420567,Bakı,49.82101321220402,3007446,22 Oktyabr 2022 ,var,var
1657,Yeni tikili,14 / 17,135 m²,4,var,185000,AZN,"Zərifə Əliyeva adına park ,Nəsimi r.,4-cü mikrorayon q.",40.37224740672736,Bakı,49.81613159179691,3007447,22 Oktyabr 2022 ,var,var
1658,Yeni tikili,7 / 15,94 m²,2,var,162000,AZN,Yasamal r.,40.37005679625383,Bakı,49.82993423938751,3007450,01 Yanvar 2023 ,var,var
1659,Yeni tikili,12 / 16,90 m²,3,var,215000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38781667161964,Bakı,49.85220193862915,3007454,24 Noyabr 2022 ,var,var
1660,Yeni tikili,11 / 12,351 m²,4,var,570000,AZN,Nərimanov r.,40.41470915236442,Bakı,49.86778395332089,3007458,22 Oktyabr 2022 ,var,var
1661,Köhnə tikili,8 / 9,85 m²,3,var,140000,AZN,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.38663120454951,Bakı,49.80342458077187,3007459,22 Oktyabr 2022 ,var,var
1662,Yeni tikili,17 / 19,140 m²,3,var,263000,AZN,"Səbail r.,Badamdar q.",40.38341187453192,Bakı,49.82710719108582,3007462,10 Noyabr 2022 ,,
1663,Yeni tikili,8 / 16,135 m²,3,var,265000,AZN,Binəqədi r.,40.37005679625383,Bakı,49.82993423938751,3007469,22 Oktyabr 2022 ,var,var
1664,Yeni tikili,16 / 18,92 m²,3,var,141000,AZN,"Yasamal r.,Yeni Yasamal q.",40.394,Bakı,49.795,3007472,22 Oktyabr 2022 ,var,var
1665,Yeni tikili,13 / 19,82 m²,3,var,162000,AZN,"20 Yanvar m.,Yasamal r.",40.37224994422943,Bakı,49.83342432222912,3007475,22 Oktyabr 2022 ,var,var
1666,Köhnə tikili,3 / 5,87 m²,3,var,220000,AZN,"Səməd Vurğun parkı ,Azadlıq meydanı ,28 May m.,Neft Akademiyası ,Pedaqoji Universiteti ,Səbail r.",40.3863784022024,Bakı,49.84768509864811,3007477,23 Oktyabr 2022 ,,
1667,Yeni tikili,14 / 15,152 m²,3,yoxdur,216500,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38766113536023,Bakı,49.87621325927741,3007489,22 Oktyabr 2022 ,,
1668,Köhnə tikili,2 / 9,105 m²,4,var,165000,AZN,"Nəsimi bazarı ,Park Zorge ,Koala parkı ,Nəsimi r.",40.39045008382347,Bakı,49.830508675731,3007491,22 Oktyabr 2022 ,,
1669,Köhnə tikili,2 / 9,55 m²,2,var,85000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.38533913508192,Bakı,49.95372981213384,3007500,22 Oktyabr 2022 ,,
1670,Yeni tikili,8 / 15,165 m²,3,var,340000,AZN,Nərimanov r.,40.4089166,Bakı,49.86399959999994,3007504,15 Noyabr 2022 ,,
1671,Yeni tikili,5 / 15,61 m²,2,var,76700,AZN,Abşeron r.,40.4053327515815,Bakı,49.81380344106,3007508,27 Sentyabr 2022 ,var,var
1672,Yeni tikili,4 / 18,135 m²,4,var,265000,AZN,"Səbail r.,Badamdar q.",40.38341187453192,Bakı,49.82710719108582,3007513,13 Dekabr 2022 ,var,var
1673,Köhnə tikili,4 / 5,35 m²,1,var,62000,AZN,"Xətai r.,Əhmədli q.",40.38873191798482,Bakı,49.95395421981815,3007516,22 Oktyabr 2022 ,,
1674,Yeni tikili,11 / 11,70 m²,3,var,60000,AZN,Xırdalan,40.45511190000001,Xırdalan,49.74459389999993,3007527,22 Oktyabr 2022 ,,
1675,Yeni tikili,11 / 16,82 m²,3,var,150000,AZN,Nərimanov r.,40.38855213843042,Bakı,49.87120270729065,3007528,26 Sentyabr 2022 ,var,var
1676,Yeni tikili,14 / 17,140 m²,4,var,225000,AZN,"Həzi Aslanov m.,Xətai r.",40.37177305534313,Bakı,49.95474833923346,3007530,22 Oktyabr 2022 ,var,var
1677,Yeni tikili,10 / 18,152 m²,3,var,279000,AZN,"Dövlət Statistika Komitəsi ,Nizami m.,Yasamal r.",40.38200620147715,Bakı,49.82589483261108,3007531,22 Oktyabr 2022 ,var,var
1678,Yeni tikili,3 / 16,100 m²,3,var,255000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40366828798837,Bakı,49.87215757369995,3007536,16 Noyabr 2022 ,,
1679,Köhnə tikili,3 / 5,70 m²,3,,140000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Bakı Dövlət Universiteti ,Texniki Universiteti ,Memarlıq və İnşaat Universiteti ,Yasamal r.,Yasamal q.",40.37313954205369,Bakı,49.81425515249298,3007539,22 Oktyabr 2022 ,,
